provider_code,specialty_code,n_points,lag1_autocorrelation
RJR,C_340,24,0.7320122663591059
RJR,C_410,24,0.9501423489476177
RJR,C_430,24,0.6435079943137897
RJR,C_502,24,0.7973717052530938
RJR,X02,24,0.8812046909178112
RJR,X05,24,0.9031636121931672
RJR,X06,24,0.7199421841934855
RJZ,C_100,24,0.8759401455402026
RJZ,C_101,24,0.9571191733146523
RJZ,C_110,24,0.8282355217733336
RJZ,C_120,24,0.9033299895465028
RJZ,C_130,24,0.9304084582911389
RJZ,C_140,24,0.7714252685339422
RJZ,C_150,24,0.8854754965649954
RJZ,C_160,24,0.4934592513902548
RJZ,C_170,24,0.8588436572538157
RJZ,C_300,24,0.9055678123056429
RJZ,C_301,24,0.9350782154061216
RJZ,C_320,24,0.8099394456535853
RJZ,C_330,24,0.6769203936948746
RJZ,C_340,24,0.896282677953028
RJZ,C_400,24,0.9076720689264756
RJZ,C_410,24,0.5093712652741589
RJZ,C_430,24,0.9605553416606533
RJZ,C_502,24,0.8730547265663825
RJZ,X02,24,0.8831554642393329
RJZ,X03,24,0.2938919807393737
RJZ,X04,24,0.7180431763991872
RJZ,X05,24,0.8432385842396211
RJZ,X06,24,0.789749872796409
RK5,C_100,24,0.8376894896461806
RK5,C_101,24,0.9068687456153038
RK5,C_110,24,0.6872651075889175
RK5,C_120,24,0.9693743211199471
RK5,C_130,24,0.9529577512478841
RK5,C_140,24,0.8659947779529382
RK5,C_160,24,0.9274026521300713
RK5,C_301,24,0.7657515350803858
RK5,C_320,24,0.9227703377740036
RK5,C_330,24,0.8983778936772248
RK5,C_340,24,0.9002109771109277
RK5,C_410,24,0.8882822669142384
RK5,C_430,24,0.7453477013932912
RK5,C_502,24,0.9127337083222027
RK5,X02,24,0.8800721786389397
RK5,X04,24,0.949248473825022
RK5,X05,24,0.6301439692078048
RK9,C_100,24,0.6839527976228124
RK9,C_101,24,0.837317273402621
RK9,C_110,24,0.951264948036418
RK9,C_120,24,0.9085545294446469
RK9,C_130,24,0.9287076439897946
RK9,C_150,24,0.906605264829084
RK9,C_160,24,0.9304173159683187
RK9,C_170,24,0.9528917743212211
RK9,C_300,24,0.7615006779978959
RK9,C_301,24,0.7586573733447404
RK9,C_320,24,0.8849931680513992
RK9,C_330,24,0.8390095441375052
RK9,C_340,24,0.8598965105874333
RK9,C_400,24,0.8130476343599937
RK9,C_410,24,0.8355380229875742
RK9,C_430,24,0.5951255829884552
RK9,C_502,24,0.9127858554725398
RK9,X02,24,0.8359998794036775
RK9,X04,24,0.7625833492978513
RK9,X05,24,0.8557698103011016
RK9,X06,24,0.7396075139080533
RKB,C_100,24,0.9066201202079752
RKB,C_101,24,0.9275235781299734
RKB,C_110,24,0.7856077189144258
RKB,C_120,24,0.9161763887191873
RKB,C_130,24,0.886470295159597
RKB,C_140,24,0.9190436321655786
RKB,C_150,24,0.7549894973282018
RKB,C_160,24,0.9052324030232919
RKB,C_170,24,0.828036562954045
RKB,C_300,24,0.7803513408007385
RKB,C_301,24,0.882144216962687
RKB,C_320,24,0.6565004373844731
RKB,C_330,24,0.9504373928877865
RKB,C_340,24,0.8014459182462994
RKB,C_400,24,0.7304683837934103
RKB,C_410,24,0.8922471818617891
RKB,C_430,24,0.23753561568443052
RKB,C_502,24,0.7573376490575531
RKB,X02,24,0.8664235266372526
RKB,X04,24,0.6771003062088686
RKB,X06,24,0.7303075102291993
RKE,C_100,24,0.5774413624643754
RKE,C_101,24,0.9070907022537866
RKE,C_110,24,0.952387281164488
RKE,C_120,24,0.4943689894204662
RKE,C_130,24,0.7277645744125496
RKE,C_140,24,0.9118679010460639
RKE,C_160,24,0.7823507207737431
RKE,C_300,18,0.8011519871698184
RKE,C_301,24,0.8946868341858318
RKE,C_320,24,0.7590503555455561
RKE,C_330,24,0.9420856942774021
RKE,C_340,24,0.932259755338539
RKE,C_400,24,0.4760330365065123
RKE,C_410,24,0.9367243829247912
RKE,C_430,24,0.7700740503773177
RKE,C_502,24,0.8771175049560582
RKE,X02,24,0.8892489837547178
RKE,X04,15,0.6375731345676044
RL1,C_110,24,0.7133689877478897
RL1,C_300,24,0.8043517802312541
RL1,C_400,24,0.9410447177493408
RL1,C_410,24,0.9842722760269771
RL1,C_430,24,0.4474221434396615
RL1,X02,24,0.8733353367087446
RL1,X06,24,0.5863060077112866
RL4,C_100,24,0.7495074610606441
RL4,C_101,24,0.7301026793965707
RL4,C_110,24,0.7609409340378908
RL4,C_120,24,0.235844001003667
RL4,C_130,24,0.8673003380022558
RL4,C_140,24,0.7539504381622194
RL4,C_160,24,0.9203341276198179
RL4,C_300,23,0.8024627008956584
RL4,C_301,24,0.7605080609099076
RL4,C_320,24,0.9063053089897232
RL4,C_330,24,0.7459029687036248
RL4,C_340,24,0.9649787852583153
RL4,C_400,24,0.892750137089424
RL4,C_410,24,0.9558210057177126
RL4,C_430,24,0.5656355738467365
RL4,C_502,24,0.8202399584052564
RL4,X02,24,0.9278651845674808
RL4,X04,24,0.8273847192049459
RL4,X05,24,0.7572100405205027
RL4,X06,24,0.7170309556402263
RLQ,C_100,24,0.3038072115649954
RLQ,C_101,24,0.8899054789863425
RLQ,C_110,24,0.8914817161640123
RLQ,C_120,24,0.9056078842515349
RLQ,C_130,24,0.9685527523455968
RLQ,C_140,24,0.6452522821343194
RLQ,C_160,24,0.8715902427330202
RLQ,C_170,24,0.444032122737073
RLQ,C_300,24,0.7708577651821013
RLQ,C_301,24,0.9000011313933918
RLQ,C_320,24,0.9672463798478982
RLQ,C_330,24,0.8234486146233825
RLQ,C_340,24,0.8912864455255819
RLQ,C_400,24,0.9027765786792328
RLQ,C_410,24,0.7659866451333982
RLQ,C_430,24,0.6096051688145963
RLQ,C_502,24,0.8581673820447974
RLQ,X02,24,0.7605104261524686
RLQ,X04,24,0.46502205621844955
RLQ,X05,24,0.6238731620415505
RLT,C_100,24,0.5810101780265626
RLT,C_101,24,0.8076315835763396
RLT,C_110,24,0.9332247172110913
RLT,C_120,24,0.9092657172432466
RLT,C_130,24,0.8311090960241017
RLT,C_140,24,0.28913202881516065
RLT,C_160,24,0.968371897438862
RLT,C_300,24,0.8596030684002239
RLT,C_301,24,0.2418014220141029
RLT,C_320,24,0.8335125379405757
RLT,C_340,24,0.4078285977515013
RLT,C_410,24,0.6771274340939167
RLT,C_430,24,0.48050565585181076
RLT,C_502,24,0.8965420760996385
RLT,X02,24,0.36888699108000483
RLT,X04,24,0.8066801693297171
RLT,X05,24,0.6231119527183052
RLT,X06,24,0.9245630981287691
RM1,C_100,24,0.9290208156400399
RM1,C_101,24,0.7473901713013766
RM1,C_110,24,0.9214176163780413
RM1,C_120,24,0.9127484730237362
RM1,C_130,24,0.6872787836503911
RM1,C_140,24,0.9313393031749881
RM1,C_160,24,0.9482282138405649
RM1,C_301,24,0.9155933922550912
RM1,C_320,24,0.44419956208998757
RM1,C_330,24,0.7136257829340381
RM1,C_340,24,0.9089623652741334
RM1,C_400,24,0.8448684715227344
RM1,C_410,24,0.8844889856628226
RM1,C_430,24,0.5155889749405901
RM1,C_502,24,0.9053541340205202
RM1,X02,24,0.9467571161449461
RM1,X04,24,0.8770078391801583
RM1,X05,24,0.8238204906539377
RM1,X06,24,0.4109905864472933
RM3,C_100,24,0.7370551829142689
RM3,C_101,24,0.7948682591668658
RM3,C_110,24,0.7119845316040303
RM3,C_120,24,0.80964284126763
RM3,C_130,24,0.7102798634413728
RM3,C_140,24,0.8452259908823544
RM3,C_150,24,0.685822687428978
RM3,C_160,24,0.9053878613392009
RM3,C_170,20,-0.055555555555555546
RM3,C_300,24,0.7899451452879866
RM3,C_301,24,0.8725513027033773
RM3,C_320,24,0.8471445223818689
RM3,C_330,24,0.5453255646290276
RM3,C_340,24,0.9673795630420575
RM3,C_400,24,0.7623792798349263
RM3,C_410,24,0.8960568787628038
RM3,C_430,24,0.8590124287423702
RM3,C_502,24,0.8879252808427776
RM3,X02,24,0.6213585741465182
RM3,X04,24,0.9070384969105135
RM3,X05,24,0.7622896839979081
RM3,X06,24,0.23242715464481187
RMC,C_100,24,0.9365403446298786
RMC,C_101,24,0.9702633472638394
RMC,C_110,24,0.9638050847904854
RMC,C_120,24,0.9374112156333323
RMC,C_130,24,0.8547255683241797
RMC,C_140,24,0.9519299101843463
RMC,C_160,24,0.800382102610761
RMC,C_170,24,0.7206742742552876
RMC,C_300,24,0.5510161725794043
RMC,C_301,24,0.860040354336344
RMC,C_320,24,0.9195560102892398
RMC,C_330,24,0.719205891155904
RMC,C_340,24,0.8734912603375978
RMC,C_400,24,0.9533296405115114
RMC,C_410,24,0.9827118836819421
RMC,C_430,24,0.7671082719507746
RMC,C_502,24,0.9381677805640913
RMC,X02,24,0.930755570774619
RMC,X04,24,0.9488895955598768
RMC,X05,24,0.8720804174783304
RMC,X06,24,0.740834894776921
RMP,C_100,24,0.9296659391457424
RMP,C_101,24,0.980404756938653
RMP,C_110,24,0.8100624957819547
RMP,C_120,24,0.9274044135706975
RMP,C_130,21,0.20864706194400107
RMP,C_140,24,0.9315831039201868
RMP,C_170,21,0.5009339942658864
RMP,C_300,24,0.5774013436442065
RMP,C_301,24,0.8330393091247192
RMP,C_320,24,0.6454339157782064
RMP,C_330,24,0.871843666747119
RMP,C_340,24,0.8610317494755579
RMP,C_410,24,0.6667870408664611
RMP,C_430,24,0.5182066424018564
RMP,C_502,24,0.9242895658501838
RMP,X02,24,0.8695474116857593
RMP,X04,24,0.840608999405529
RMP,X05,24,0.9384944411275935
RN3,C_100,24,0.9273593061785727
RN3,C_101,24,0.8925502802901345
RN3,C_110,24,0.6656219348114838
RN3,C_120,24,0.8422170245195113
RN3,C_130,24,0.8530687172885274
RN3,C_140,24,0.8724743691441325
RN3,C_160,24,0.8690537884611252
RN3,C_301,24,0.9568254022815208
RN3,C_320,24,0.9644503933478816
RN3,C_330,24,0.8834213992410658
RN3,C_340,24,0.9311542250475066
RN3,C_400,24,0.9804277865492131
RN3,C_410,24,0.8926915971310427
RN3,C_430,24,0.8500935267595757
RN3,C_502,24,0.9129904376844173
RN3,X02,24,0.762158186715749
RN3,X04,24,0.9488701976359237
RN3,X05,24,0.9077558495007985
RN3,X06,24,0.6996137625751467
RN5,C_100,24,0.598100431667154
RN5,C_101,24,0.8435883918473048
RN5,C_110,24,0.32506394608478256
RN5,C_120,24,0.6522658265373676
RN5,C_130,24,0.9811272461367451
RN5,C_140,24,0.6623784977062912
RN5,C_170,20,-0.11797239492882541
RN5,C_300,24,0.8414097493881488
RN5,C_301,24,0.8661244927353725
RN5,C_320,24,0.5887472550982519
RN5,C_330,24,0.9216880429407678
RN5,C_340,24,0.8919201540437421
RN5,C_400,24,0.880012406352121
RN5,C_410,24,0.7981522135459471
RN5,C_430,24,0.6026812422073363
RN5,C_502,24,0.7070838799278819
RN5,X02,24,0.628021777689144
RN5,X04,24,0.7405204559009767
RN5,X05,24,0.8813938320275044
RN5,X06,24,0.5821012630014409
RN7,C_100,24,0.9626578158495142
RN7,C_101,24,0.9079100327446592
RN7,C_110,24,0.96186064377671
RN7,C_300,24,0.71801233637148
RN7,C_301,24,0.9284700484442724
RN7,C_320,24,0.8451754764558045
RN7,C_340,24,0.7011846846591661
RN7,C_400,24,0.9311272565247347
RN7,C_430,24,0.8390228860553365
RN7,C_502,24,0.9810767823690484
RN7,X02,24,0.7935317974540337
RN7,X04,24,0.8402716087991984
RN7,X05,24,0.7545701714592006
RN7,X06,24,0.7544220304706661
RNA,C_100,24,0.9040373628397286
RNA,C_101,24,0.9748918458114331
RNA,C_110,24,0.8283211043939309
RNA,C_120,24,0.8781488762422089
RNA,C_130,24,0.8159098318060214
RNA,C_140,24,0.8770232827747533
RNA,C_160,24,0.8153145225166228
RNA,C_301,24,0.9432995215019709
RNA,C_320,24,0.5481791693413054
RNA,C_330,24,0.9485526200425479
RNA,C_340,24,0.9076792122888293
RNA,C_400,24,0.8311585166581188
RNA,C_410,24,0.9711370138199193
RNA,C_430,24,0.25655987902239596
RNA,C_502,24,0.922718877117303
RNA,X02,24,0.9706306798818737
RNA,X04,24,0.5550955064501722
RNA,X05,24,0.4937485524984667
RNA,X06,24,0.9510428939949892
RNN,C_100,24,0.7905635790058653
RNN,C_101,24,0.9322915035326755
RNN,C_110,24,0.9128609489874676
RNN,C_120,24,0.8278349190549501
RNN,C_130,24,0.8833325074563085
RNN,C_140,24,0.9338335230241703
RNN,C_300,24,0.6121677568229025
RNN,C_301,24,0.9036786428335591
RNN,C_320,24,0.9248286960885966
RNN,C_330,24,0.9008648308959996
RNN,C_340,24,0.5391843947956074
RNN,C_400,23,0.8747121696186001
RNN,C_410,24,0.7500207814371006
RNN,C_430,24,0.7216185863796892
RNN,C_502,24,0.830484852679671
RNN,X02,24,0.8319455990038914
RNN,X04,24,0.7549063781559003
RNN,X05,24,0.606017300829406
RNN,X06,23,0.2600649061776967
RNQ,C_100,24,0.9432624377038822
RNQ,C_101,24,0.8829673417680255
RNQ,C_110,24,0.5305130872978222
RNQ,C_120,24,0.9360660127162421
RNQ,C_130,24,0.7825763807459131
RNQ,C_140,24,0.8614553682295205
RNQ,C_160,24,0.38326908432569023
RNQ,C_301,24,0.7188513677710735
RNQ,C_320,24,0.7450315313080401
RNQ,C_330,24,0.7370028732743122
RNQ,C_340,24,0.943749790857281
RNQ,C_400,24,0.8907136183458025
RNQ,C_410,24,0.9564484416312342
RNQ,C_430,24,0.907635082880827
RNQ,C_502,24,0.8862251530045441
RNQ,X02,24,0.9508761714706137
RNQ,X04,24,0.7088793664235185
RNQ,X05,24,0.725970486188472
RNQ,X06,24,0.6412484298377295
RNS,C_100,24,0.9438420235323781
RNS,C_101,24,0.7793022992554893
RNS,C_110,24,0.9570646176917488
RNS,C_120,24,0.951663988959173
RNS,C_130,24,0.9487827091512049
RNS,C_140,24,0.8359698580131436
RNS,C_160,24,0.9088863670694503
RNS,C_170,24,0.7029321950124335
RNS,C_300,24,0.8538972209791111
RNS,C_301,24,0.9551199733241968
RNS,C_320,24,0.7915580360472461
RNS,C_330,24,0.9563819606256219
RNS,C_340,24,0.8408141844336334
RNS,C_400,24,0.9783033341653603
RNS,C_410,24,0.85250880947211
RNS,C_430,24,0.8638698771768174
RNS,C_502,24,0.8139224001156458
RNS,X02,24,0.855042667788599
RNS,X04,24,0.7700669736675133
RNS,X05,24,0.7739257842677771
RNS,X06,24,0.605664623410544
RNZ,C_100,24,0.9562064313756642
RNZ,C_101,24,0.9818313244380347
RNZ,C_110,24,0.7487982994120514
RNZ,C_120,24,0.9328367064196758
RNZ,C_130,24,0.951066851833034
RNZ,C_140,24,0.9901789263521871
RNZ,C_160,24,0.9479068714587849
RNZ,C_300,24,0.7504471138655687
RNZ,C_301,24,0.7824822720482554
RNZ,C_320,24,0.6871602765808039
RNZ,C_330,24,0.8125871623888528
RNZ,C_340,24,0.6349284552908361
RNZ,C_410,24,0.9515268717342953
RNZ,C_430,24,0.728638442356415
RNZ,C_502,24,0.8696070995830502
RNZ,X02,24,0.8372147634785626
RNZ,X03,24,0.3413547347692314
RNZ,X04,24,0.43168036505240387
RNZ,X05,24,0.958706424800115
RNZ,X06,24,0.8627277731634234
RP4,X02,24,0.9257759285107638
RP4,X03,24,0.7767272287004563
RP4,X04,24,0.6925833590167868
RP4,X05,24,0.6672386455897834
RP4,X06,24,0.5940365931536588
RP5,C_100,24,0.9505432813592872
RP5,C_101,24,0.8108879208273226
RP5,C_110,24,0.9724013344173353
RP5,C_120,24,0.8850819695445162
RP5,C_130,24,0.8999830610450609
RP5,C_140,24,0.8225272732341318
RP5,C_300,24,0.013817519412311352
RP5,C_301,24,0.8003096737074155
RP5,C_320,24,0.9539021320196931
RP5,C_330,24,0.9520232271200584
RP5,C_340,24,0.7293896904618422
RP5,C_410,24,0.8659657780513936
RP5,C_430,24,0.7442063345426059
RP5,C_502,24,0.9317491319068106
RP5,X02,24,0.8807882896219418
RP5,X04,24,0.8686017686137434
RP5,X05,24,0.8608250080769879
RP5,X06,19,0.7691492671625769
RP6,C_130,24,0.7526853807473596
RP7,X03,23,0.773923518970293
RPA,C_100,24,0.948747369533485
RPA,C_101,24,0.9271153145004349
RPA,C_110,24,0.5565795401720679
RPA,C_120,24,0.9525497935950871
RPA,C_300,24,0.9639438448801301
RPA,C_301,24,0.8005904437340773
RPA,C_320,24,0.944993170146051
RPA,C_340,24,0.8182255255391899
RPA,C_400,24,0.8337798008376945
RPA,C_410,24,0.8082190266947467
RPA,C_430,24,0.6203372922620685
RPA,C_502,24,0.6609321029625951
RPA,X02,24,0.8140082926927542
RPA,X04,24,0.5826802228200461
RPA,X05,24,0.973840084355484
RPA,X06,24,0.7729441101739432
RPC,C_120,24,0.4645724846752418
RPC,C_130,24,0.9057124740978866
RPC,C_140,24,0.6535017371905361
RPC,C_160,24,0.8715983533987123
RPC,C_320,24,0.7271173459201502
RPC,C_340,18,0.7651242074090547
RPC,C_410,24,0.7481109200086352
RPC,X02,23,0.29073265994726155
RPC,X04,20,0.44784973864111793
RPC,X05,16,0.5493187055088459
RPC,X06,24,0.769400675048917
RPG,X06,24,0.5542533849890504
RPY,C_100,24,0.6325723236958615
RPY,C_101,24,0.13235164061979063
RPY,C_140,24,0.5955417528948361
RPY,C_160,24,0.6795490987289486
RPY,C_301,24,0.6234780639446538
RPY,C_330,24,0.3354574279727134
RPY,C_340,12,-0.10000000000000007
RPY,X02,24,0.47117192150187365
RPY,X04,24,0.09255954263900418
RPY,X05,24,0.6387095031286835
RPY,X06,24,-0.006080645718196933
RQ3,C_502,24,0.7714203332031003
RQ3,X04,24,0.6892630368202001
RQ3,X06,24,0.8823721623854621
RQM,C_100,24,0.394295846794692
RQM,C_101,24,0.9377812118557315
RQM,C_110,24,0.7865643440867404
RQM,C_120,24,0.8741551643024449
RQM,C_130,24,0.878832438443659
RQM,C_140,24,0.97596554092395
RQM,C_160,24,0.8033119273040713
RQM,C_300,24,0.44452834619466153
RQM,C_301,24,0.8889411261853477
RQM,C_320,24,0.893279855897694
RQM,C_330,24,0.8911736520091712
RQM,C_340,24,0.8825660622924701
RQM,C_400,24,0.6926261591868933
RQM,C_410,24,0.8477166957239739
RQM,C_430,24,0.9292563234383008
RQM,C_502,24,0.8655095781813968
RQM,X02,24,0.8195805502850148
RQM,X04,24,0.7734399304398178
RQM,X05,24,0.920942673763366
RQM,X06,24,0.8335787352685408
RQW,C_100,24,0.9497997956839642
RQW,C_101,24,0.9171386036732444
RQW,C_110,24,0.8206259139803989
RQW,C_120,24,0.5055371256210348
RQW,C_130,24,0.9428289369770441
RQW,C_140,24,0.8712856643823363
RQW,C_300,15,0.8493211466084839
RQW,C_301,24,0.9077661514636024
RQW,C_320,24,0.8989464308486882
RQW,C_330,24,0.9570502199822536
RQW,C_340,24,0.8980944944316958
RQW,C_400,24,0.8484824252727027
RQW,C_410,24,0.5588154552868676
RQW,C_430,24,0.5109062611091901
RQW,C_502,24,0.8565136498091835
RQW,X02,24,0.4645572474804321
RQW,X04,24,0.824543352849875
RQW,X05,24,0.7846942268073451
RQW,X06,24,0.8708834106481101
RQX,C_100,24,0.7373316173544231
RQX,C_101,24,0.9207638969665555
RQX,C_110,24,0.8941921780708918
RQX,C_120,24,0.8090928893678592
RQX,C_130,18,0.7961585914461238
RQX,C_140,24,0.9162105371961338
RQX,C_160,24,0.845677633657061
RQX,C_300,24,0.8887859304910781
RQX,C_301,24,0.965327725336875
RQX,C_320,24,0.8303950859015718
RQX,C_330,24,0.9393357320248995
RQX,C_340,24,0.8658643615595681
RQX,C_400,24,0.8890476987243335
RQX,C_410,24,0.31362437088297346
RQX,C_430,24,0.7262753331768265
RQX,C_502,24,0.8423339530669595
RQX,X02,24,0.8685048625829155
RQX,X04,24,0.9076149308963777
RQX,X05,24,0.5862976511857565
RQX,X06,24,0.9265889643074834
RR7,C_100,24,0.9588567691863115
RR7,C_101,24,0.9188490247051785
RR7,C_110,24,0.8037836094616534
RR7,C_300,24,0.24727951154451552
RR7,C_301,24,0.7528376852838071
RR7,C_320,24,0.8103528444842371
RR7,C_340,24,0.911318005643504
RR7,C_410,24,0.9424970599148784
RR7,C_430,24,0.9277318563076743
RR7,C_502,24,0.7545211104576327
RR7,X02,24,0.617742253242773
RR7,X03,24,-0.005804021695238512
RR7,X05,24,-0.022836770909398216
RR7,X06,24,0.5992844584741966
RR8,C_100,24,0.9069098315420673
RR8,C_101,24,0.9312961934463678
RR8,C_110,24,0.9749169437063342
RR8,C_120,24,0.8076149197994131
RR8,C_130,24,0.6748651222542731
RR8,C_140,24,0.7907045867687159
RR8,C_150,24,0.35785035477277527
RR8,C_160,24,0.9476078025326572
RR8,C_170,24,0.6301802043922766
RR8,C_300,23,0.47056374499913783
RR8,C_301,24,0.965529198484642
RR8,C_320,24,0.8504867321941582
RR8,C_330,24,0.7814176458107825
RR8,C_340,24,0.8275552404482253
RR8,C_400,24,0.9391793929695642
RR8,C_410,24,0.9641736208994973
RR8,C_502,24,0.8207640403633282
RR8,X02,24,0.8040495288865889
RR8,X04,24,0.6785879461878833
RR8,X05,24,0.8674792180429279
RR8,X06,24,0.6744323594336924
RRE,C_400,24,0.7435116908547558
RRE,C_410,24,0.9446504145706996
RRE,C_430,24,0.6149797667783923
RRE,X02,24,0.5557690819972487
RRE,X06,24,0.4251247847824571
RRF,C_100,24,0.851072887154355
RRF,C_101,24,0.9752604576061438
RRF,C_110,24,0.8776167455734124
RRF,C_120,24,0.9025007048190012
RRF,C_130,24,0.9808647748519588
RRF,C_140,24,0.3443098991561911
RRF,C_150,24,0.5975470780760754
RRF,C_160,24,0.6122674874677482
RRF,C_170,24,0.4661071579832687
RRF,C_300,24,0.8577529975635158
RRF,C_301,24,0.7427062614487473
RRF,C_320,24,0.6534965428093662
RRF,C_330,24,0.9279313988944254
RRF,C_340,24,0.9209283344259163
RRF,C_410,24,0.8070046346070859
RRF,C_430,24,0.7873587359332846
RRF,C_502,24,0.9630869434555415
RRF,X02,24,0.6292217848575421
RRF,X04,24,0.7341398641000523
RRF,X05,24,0.771876797537518
RRF,X06,24,0.10647698199776587
RRJ,C_110,24,0.9763413406372939
RRJ,C_300,24,0.5927514539869105
RRJ,X02,24,0.5221065679043146
RRJ,X06,24,0.8933605871628207
RRK,C_100,24,0.8464398375382957
RRK,C_101,24,0.8897541538177469
RRK,C_110,24,0.9812887283205681
RRK,C_120,24,0.9513952929355441
RRK,C_130,24,0.8489318073793507
RRK,C_140,24,0.8956208859447052
RRK,C_150,24,0.847857959725634
RRK,C_160,24,0.921830346401635
RRK,C_170,24,0.3162894547643181
RRK,C_300,24,0.9366149908579795
RRK,C_301,24,0.8575227302148959
RRK,C_320,24,0.9126144624471548
RRK,C_330,24,0.9347531352573973
RRK,C_340,24,0.9803032362700146
RRK,C_400,24,0.88177101729815
RRK,C_410,24,0.8246864767541202
RRK,C_430,24,0.7845611807625283
RRK,C_502,24,0.8581746287024677
RRK,X02,24,0.9628364537725552
RRK,X03,24,0.5879275076739073
RRK,X04,24,0.9668140746561372
RRK,X05,24,0.9232606410972692
RRK,X06,24,0.9197153584263528
RRV,C_100,24,0.2550935670518762
RRV,C_101,24,0.689032164830664
RRV,C_110,24,0.8851675581934962
RRV,C_120,24,0.9531872435247775
RRV,C_140,24,0.731940064521064
RRV,C_150,24,0.6091962443230433
RRV,C_170,20,0.744348909592514
RRV,C_300,24,0.9841474897908948
RRV,C_301,24,0.9216860083498338
RRV,C_320,24,0.7813050713728117
RRV,C_330,24,0.9289693590580301
RRV,C_340,24,0.892575454655508
RRV,C_400,24,0.8383239568970671
RRV,C_410,24,0.8329310216543807
RRV,C_430,24,0.5936641077123697
RRV,C_502,24,0.8537957996105834
RRV,X02,24,0.6508227800266906
RRV,X03,24,0.8592092972394472
RRV,X04,24,0.8260103376584301
RRV,X05,24,0.9195556425398268
RRV,X06,24,0.8248558136884232
RT1,X06,24,0.33013487562820537
RTD,C_100,24,0.5251860850357303
RTD,C_101,24,0.9295755986139168
RTD,C_110,24,0.758156688601574
RTD,C_120,24,0.9675577006072273
RTD,C_130,24,0.9651518787863453
RTD,C_140,24,0.9322330437665665
RTD,C_150,24,0.5233682935957356
RTD,C_160,24,0.8653289206266421
RTD,C_170,24,0.8888699227339883
RTD,C_300,24,0.9050978754645971
RTD,C_301,24,0.9574014474610515
RTD,C_320,24,0.8654023216257327
RTD,C_330,24,0.8783894255213087
RTD,C_340,24,0.9284483089896826
RTD,C_400,24,0.6597553669259364
RTD,C_410,24,0.9657017120327742
RTD,C_430,24,0.9622025318169056
RTD,C_502,24,0.9550974730076103
RTD,X02,24,0.822261159093431
RTD,X03,19,0.45953496100340085
RTD,X04,24,0.9281259875425205
RTD,X05,24,0.8463697606704531
RTD,X06,24,0.9108431866285562
RTE,C_100,23,-0.15276531844896313
RTE,C_101,24,0.4581769964693321
RTE,C_110,24,0.5760915670511569
RTE,C_120,24,0.9561078813529256
RTE,C_130,24,0.9489903474952827
RTE,C_140,24,0.988291278350046
RTE,C_170,24,0.1739907713613931
RTE,C_300,24,0.7323926763768619
RTE,C_301,24,0.7221858569797652
RTE,C_320,24,0.7160948244215183
RTE,C_330,24,0.7996232461461991
RTE,C_340,24,0.6490923939446452
RTE,C_400,24,0.27194409286084226
RTE,C_410,24,0.4983565587346799
RTE,C_430,24,0.6777166544048672
RTE,C_502,24,0.7662357286238647
RTE,X02,24,0.8404539773530272
RTE,X04,24,0.5721325713537472
RTE,X05,24,0.9027271330515588
RTE,X06,24,0.27374434660765695
RTF,C_100,24,0.759239513232559
RTF,C_101,24,0.9724511081975519
RTF,C_110,24,0.8234345769064798
RTF,C_140,24,0.9142575536412489
RTF,C_160,24,0.9189843033098062
RTF,C_300,24,0.9505759164161831
RTF,C_301,24,0.7043976510028389
RTF,C_320,24,0.8021375682223828
RTF,C_340,24,0.7060380925415519
RTF,C_410,24,0.9053417176474621
RTF,C_430,24,0.8615625071863681
RTF,C_502,24,0.7693979499359838
RTF,X06,24,0.9111343870484564
RTG,C_100,24,0.9675511617459954
RTG,C_101,24,0.9379760949199982
RTG,C_110,24,0.7070843550915646
RTG,C_120,24,0.8665891523595938
RTG,C_130,24,0.7638303104707964
RTG,C_140,24,0.9228191398298748
RTG,C_150,24,0.5839169310569109
RTG,C_160,24,0.6675802382438362
RTG,C_170,24,0.8503173358894536
RTG,C_300,23,-0.05975523273955298
RTG,C_301,24,0.9592648829592885
RTG,C_320,24,0.8890827764231367
RTG,C_330,24,0.8715626260989778
RTG,C_340,24,0.8104883461548145
RTG,C_400,24,0.5609137156838776
RTG,C_410,24,0.9455688221243193
RTG,C_430,24,0.6749214580329427
RTG,C_502,24,0.7289438893901066
RTG,X02,24,0.9271644227108968
RTG,X04,24,0.8393185131488543
RTG,X05,24,0.827568260206613
RTG,X06,24,0.2535526092054643
RTH,C_100,24,0.8035536881717067
RTH,C_101,24,0.9705453590601654
RTH,C_110,24,0.97645669748879
RTH,C_120,24,0.8408721661316674
RTH,C_130,24,0.44725807722818545
RTH,C_140,24,0.8246381036927397
RTH,C_150,24,0.7465924818987274
RTH,C_160,24,0.9653106434274485
RTH,C_170,19,0.352489786739419
RTH,C_300,24,0.72539014159531
RTH,C_301,24,0.7281596272577392
RTH,C_320,24,0.8543558806412994
RTH,C_330,24,0.8591456869983249
RTH,C_340,24,0.7221275885123819
RTH,C_400,24,0.8260155534719736
RTH,C_410,24,0.9725800803923285
RTH,C_430,24,0.6864514282651694
RTH,C_502,24,0.8188230908764665
RTH,X02,24,0.8628497274445887
RTH,X03,20,0.4993090801450784
RTH,X04,24,0.7820714484018481
RTH,X05,24,0.8361414235462337
RTH,X06,24,0.9336680651025134
RTK,C_100,24,0.7403837626498923
RTK,C_101,24,0.7450701516222334
RTK,C_110,24,0.8941623609372772
